"entity_ID","LGM_ice","mean_consensus_full_class_1","mean_consensus_full_class_10","mean_consensus_full_class_11","mean_consensus_full_class_12","mean_consensus_full_class_2","mean_consensus_full_class_3","mean_consensus_full_class_4","mean_consensus_full_class_5","mean_consensus_full_class_6","mean_consensus_full_class_7","mean_consensus_full_class_8","mean_consensus_full_class_9","n_consensus_full_class_1","n_consensus_full_class_10","n_consensus_full_class_11","n_consensus_full_class_12","n_consensus_full_class_2","n_consensus_full_class_3","n_consensus_full_class_4","n_consensus_full_class_5","n_consensus_full_class_6","n_consensus_full_class_7","n_consensus_full_class_8","n_consensus_full_class_9"
197,0,0,0,9.58333,80.25,0,0,0.75,3.5,1.75,0,4.16667,0,12,12,12,12,12,12,12,12,12,12,12,12
198,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
199,0,0,0,3.57143,96.42857,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
200,67125.951504,1.85217,0,1.67201,1.98876,0.02138,0.46914,10.78102,5.17574,68.07573,8.87809,0.29521,0.77366,163592,163592,163592,163592,163592,163592,163592,163592,163592,163592,163592,163592
201,0,0.01342,0,0.04611,3.05512,33.95925,2.63361,8.46731,3.23057,4.21794,43.2061,0.3555,0.79706,6332,6332,6332,6332,6332,6332,6332,6332,6332,6332,6332,6332
202,0,0.01145,0,1.73895,2.35739,39.40636,3.49221,3.69857,2.18251,2.01272,31.96725,0.86359,0.11701,3145,3145,3145,3145,3145,3145,3145,3145,3145,3145,3145,3145
203,0,0.06757,0,4.94595,46.02703,0.18919,0,1.72973,4.14865,1.5,7.63514,2.85135,0,74,74,74,74,74,74,74,74,74,74,74,74
204,0,0.07857,0,0.08571,52.02857,10.86429,0.05714,1.17143,0.02857,0,2.89286,4.80714,0,140,140,140,140,140,140,140,140,140,140,140,140
205,0,0,0,0,84,5,0,0,0,0,0,11,0,5,5,5,5,5,5,5,5,5,5,5,5
206,0,0,0,2.2,74.76,1.56,0,0.4,1.24,0,5.12,14.64,0,25,25,25,25,25,25,25,25,25,25,25,25
207,0,0.01337,0,0.80481,27.44118,13.7754,0.08556,0.85294,0.35294,0.1738,5.0615,3.04278,0,374,374,374,374,374,374,374,374,374,374,374,374
208,0,0,0,3.86842,76.02632,1.07895,0,4.71053,0.28947,0.84211,3.39474,9.68421,0,38,38,38,38,38,38,38,38,38,38,38,38
209,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
211,0,0.05839,0,0.21898,32.6618,11.98297,0.10949,2.49148,0.87835,0.30414,8.76399,3.70803,0,411,411,411,411,411,411,411,411,411,411,411,411
212,0,0.61667,0,0.1,46.14167,6.95,0.03333,1.54167,0.31667,0,5.28333,8.725,0,120,120,120,120,120,120,120,120,120,120,120,120
213,0,0.11111,0,3.50694,44.72222,3.73611,0.11111,1.43056,1.0625,0.41667,9.85417,4.34028,0,144,144,144,144,144,144,144,144,144,144,144,144
214,0,0.12121,0,0.73485,29.28788,11.92424,0.15909,1.32576,0.06061,0.18939,7.49242,2.93939,0,132,132,132,132,132,132,132,132,132,132,132,132
215,39219.57358,3.45505,0.49536,1.13563,1.89085,17.70673,0.16327,19.46043,3.29594,28.29475,23.68698,0.09556,0.31104,416338,416338,416338,416338,416338,416338,416338,416338,416338,416338,416338,416338
216,0,0,0,0,75,10.42857,0,9.28571,0,0,0,5.07143,0,14,14,14,14,14,14,14,14,14,14,14,14
217,0,0,0.06579,0,43.53947,19.17105,0,3.03947,0,0.32895,2.34211,3.84211,0,76,76,76,76,76,76,76,76,76,76,76,76
218,0,0,0.41667,0,99.58333,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24
219,0,0,0,1,98.25,0,0,0,0,0,0,0.75,0,12,12,12,12,12,12,12,12,12,12,12,12
220,0,0,0.09709,1.18447,97.02913,0,0,0.52427,0,0,0,1.16505,0,103,103,103,103,103,103,103,103,103,103,103,103
221,0,0,0.21154,2.90385,94.5,0,0,0.30769,0,0.17308,0,1.96154,0,52,52,52,52,52,52,52,52,52,52,52,52
222,0,0,0,0,98.5,0,0,0,0,0,0,1.5,0,6,6,6,6,6,6,6,6,6,6,6,6
223,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
224,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
225,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
226,0,0,0,0.75,91.875,0,0,1.5625,0,0,0,5.8125,0,16,16,16,16,16,16,16,16,16,16,16,16
227,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
228,0,0,0,0,92.4,0,0,5.8,0,0,0,1.8,0,5,5,5,5,5,5,5,5,5,5,5,5
229,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
230,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
231,0,13.6,0,0,67.55,0.7,0,11.55,0,0.55,5.55,0.55,0,20,20,20,20,20,20,20,20,20,20,20,20
232,0,8.13333,0,2.5,45.13333,2.56667,1.53333,10.16667,2.53333,5.06667,20.4,1.96667,0,30,30,30,30,30,30,30,30,30,30,30,30
233,0,7.91667,0,0,37.5,21.13889,0.58333,15.05556,0,2.05556,13.58333,2.13889,0,36,36,36,36,36,36,36,36,36,36,36,36
234,0,12.1964,0,0,6.16367,17.69067,2.32079,20.36007,0.95417,0.73322,36.66939,2.39444,0.02455,611,611,611,611,611,611,611,611,611,611,611,611
235,0,15.27591,0,0.0219,3.11387,18.45693,6.2146,39.52555,0.09927,2.7562,13.35766,1.20438,0,685,685,685,685,685,685,685,685,685,685,685,685
236,0,11.69231,0,0,34.08974,11.61538,1.97436,20.11538,1,1.66667,15.14103,2.62821,0,78,78,78,78,78,78,78,78,78,78,78,78
237,0,2.91429,0,0.14286,46.34286,5.31429,0,11.77143,0,1.82857,27.02857,4.51429,0,35,35,35,35,35,35,35,35,35,35,35,35
238,0,12.36232,0,0,30.4058,15.85507,0,20.53623,0,0.28986,18.75362,1.37681,0,69,69,69,69,69,69,69,69,69,69,69,69
239,0,1.18182,0,0,54.45455,0,0,10.81818,0,0,30.09091,3.54545,0,11,11,11,11,11,11,11,11,11,11,11,11
240,0,0,0,0,67.5,0,0,2.5,0,0,24.125,5.625,0,8,8,8,8,8,8,8,8,8,8,8,8
241,0,5.48276,0,3.39655,34.53448,3.12069,1.96552,13.56897,1.06897,5.56897,22.96552,8.39655,0,58,58,58,58,58,58,58,58,58,58,58,58
242,0,10.7,0,0.3,56.7,2.7,0,11.9,1.15,5.75,7.55,3.25,0,20,20,20,20,20,20,20,20,20,20,20,20
243,0,0,0,2.5,62.25,0,0,7.5,0,11.25,7.25,9.5,0,4,4,4,4,4,4,4,4,4,4,4,4
244,0,4.3,0,0,49.8,5.4,0,6,0,0,23.65,10.7,0,20,20,20,20,20,20,20,20,20,20,20,20
245,0,0,0,0.54545,69.36364,1.27273,0,3.81818,0,4.18182,18.18182,1.90909,0,11,11,11,11,11,11,11,11,11,11,11,11
246,0,12.57608,0,0,4.63379,64.49003,2.03043,4.28437,0.27807,0.16579,9.23715,1.89402,0.32319,953,953,953,953,953,953,953,953,953,953,953,953
247,0,3.95536,0,0.33036,28.23214,1.8125,0.64286,6.38393,0.58036,1.38393,53.88393,2.76786,0,112,112,112,112,112,112,112,112,112,112,112,112
248,0,8.86826,0,0.33832,4.34132,30.50898,1.24551,6.17365,0.72455,0.27545,44.97605,2.00898,0.21557,334,334,334,334,334,334,334,334,334,334,334,334
249,0,4.75449,0,0.17365,22.28743,4.37126,2.46707,6.08982,1.71257,0.33533,52.11976,4.13174,0.35329,167,167,167,167,167,167,167,167,167,167,167,167
250,0,3.72093,0,0,37.2093,0.32558,2.90698,0.86047,0.5814,0.34884,49.18605,4.83721,0,43,43,43,43,43,43,43,43,43,43,43,43
251,0,4.57018,0.00749,0.18653,5.08796,36.02433,5.21085,2.88958,1.76544,1.55459,33.14972,2.2146,7.33999,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603
252,0,4.74775,0,0.47748,27.14414,10.55856,3.36036,4.69369,4.18919,2.33333,37.10811,4.24324,1.12613,111,111,111,111,111,111,111,111,111,111,111,111
253,0,0.95872,0,0.12844,8.49083,0.58257,0,0.45872,0.34404,0.77064,83.10092,2.63303,2.55046,218,218,218,218,218,218,218,218,218,218,218,218
254,0,5.44746,0,0.08136,7.57627,21.8,0.09153,5.45085,2.7322,0.54237,50.95932,3.77288,1.50169,295,295,295,295,295,295,295,295,295,295,295,295
255,0,2.70588,0,0.02139,4.57487,72.27273,0,2.18182,2.75401,0.22727,12.3262,2.94118,0,374,374,374,374,374,374,374,374,374,374,374,374
256,0,0.64407,0,0.45763,55.64407,5.37288,0,2.71186,0,0.33898,30.71186,4.13559,0,59,59,59,59,59,59,59,59,59,59,59,59
257,185.193923,0,21.94325,45.82724,13.04918,0,0,0.314,0.85372,16.42245,0,1.62673,0,793,793,793,793,793,793,793,793,793,793,793,793
258,8.542666,0.66667,24.18182,9.28788,54.72727,0,0,0,0,11.04545,0,0,0,66,66,66,66,66,66,66,66,66,66,66,66
259,54.219556,0.1201,6.46736,29.34726,58.03916,0,0,0.08616,0.16971,4.27154,0,0.55875,0,383,383,383,383,383,383,383,383,383,383,383,383
260,5072.524422,0.0154,65.67222,18.65379,5.5628,0,0,0.08067,0.33048,9.10909,0,0.57557,0,27729,27729,27729,27729,27729,27729,27729,27729,27729,27729,27729,27729
261,1326.5624,0.01388,69.30466,15.92223,5.63197,0,0,0.02056,0.35533,8.30492,0,0.43428,0,7638,7638,7638,7638,7638,7638,7638,7638,7638,7638,7638,7638
262,118.245933,0,52.11175,24.67049,7.69628,0,0,0,1.26361,13.33095,0,0.91404,0,698,698,698,698,698,698,698,698,698,698,698,698
263,645.907542,0.12163,41.62322,24.29323,11.36727,0,0,0.27895,2.5074,16.38974,0,3.42438,0,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782
264,200.277216,0,61.26766,9.88279,13.97672,0,0,0,0.20449,11.61097,0,3.00499,0,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203
265,38.718399,0.20245,50.65644,14.50307,20.73006,0,0,0,0,11.96012,0,1.88344,0,326,326,326,326,326,326,326,326,326,326,326,326
266,21.039319,0.91099,39.80628,6.12565,39.25131,0,0,2.08377,0,7.60209,0,4.19895,0,191,191,191,191,191,191,191,191,191,191,191,191
267,5.47389,0,18.41818,11.67273,69.98182,0,0,0,0,0,0,0,0,55,55,55,55,55,55,55,55,55,55,55,55
268,38363.531933,0.02538,79.86156,11.11658,3.38465,0,0,0.17148,0.3099,4.42375,0.00016,0.72307,0,224378,224378,224378,224378,224378,224378,224378,224378,224378,224378,224378,224378
269,148.182234,0,30.108,17.546,52.358,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
270,0.649347,0,0,0,96.07692,0,0,0,0,3.92308,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13
271,174.029339,0,75.56485,4.38823,20.05034,0,0,0,0,0,0,0,0,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172
272,98.964085,0,16.5794,34.18362,48.78164,0,0,0,0,0.37593,0,0,0,806,806,806,806,806,806,806,806,806,806,806,806
273,14307.818039,0.00143,89.79312,2.59033,6.41013,0,0,0.0021,0,1.18812,0.00084,0.01298,0,93783,93783,93783,93783,93783,93783,93783,93783,93783,93783,93783,93783
274,20.581455,0,38.8408,10.1393,45.33333,0,0,0,0,5.65174,0,0,0,201,201,201,201,201,201,201,201,201,201,201,201
275,1.700923,0,0,0,100,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23
276,27.080923,0,31.94444,1.6,66.4037,0,0,0,0,0,0,0,0,270,270,270,270,270,270,270,270,270,270,270,270
277,0,0.13131,0.22222,0.75253,57.20202,1.62626,0.59091,4.28788,0.13131,4.58081,15.83838,11.35859,0,198,198,198,198,198,198,198,198,198,198,198,198
278,0,0,0,1.7,72.4,0.43333,0,0.7,0.33333,4.16667,15.83333,4.46667,0,30,30,30,30,30,30,30,30,30,30,30,30
279,0,0,0,0.97368,96.26316,0,0,0,0,0,0,2.78947,0,38,38,38,38,38,38,38,38,38,38,38,38
280,0,0,5.33333,3.90909,84.48485,0,0,0.27273,0,0.87879,1.09091,4.12121,0,33,33,33,33,33,33,33,33,33,33,33,33
281,0,0,0,0,84.42857,3.71429,0,1.28571,0,0,1.71429,8.85714,0,7,7,7,7,7,7,7,7,7,7,7,7
282,0,0,0,4.22222,94.77778,0,0,0,0,1.11111,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9
283,0,0,0,0.36842,92.10526,0,0,0,0,0,0,7.52632,0,38,38,38,38,38,38,38,38,38,38,38,38
284,0,0,0,0.43548,78.98387,3.33871,0,0,0,0,0.59677,16.67742,0,62,62,62,62,62,62,62,62,62,62,62,62
285,0,0,0,0.97403,98.41558,0,0,0.11688,0.12987,0.11688,0,0.24675,0,77,77,77,77,77,77,77,77,77,77,77,77
286,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
287,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
288,0,0,0,0,85.83333,0.77778,0,0,0,1.55556,1.44444,10.33333,0,18,18,18,18,18,18,18,18,18,18,18,18
289,0,0,0,0.42857,83.60714,1.42857,0,0,0,0.5,1.17857,11.89286,0,28,28,28,28,28,28,28,28,28,28,28,28
290,0,0,0,0,96.33333,2.16667,0,0,0,0,0,1.66667,0,6,6,6,6,6,6,6,6,6,6,6,6
291,0,2.05114,0.00298,3.28573,9.19782,31.6885,0.09011,7.76696,0.82276,1.26709,38.03897,2.95443,2.84322,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724
292,0,1.83667,0.01849,1.02773,21.66718,11.76271,0.13251,6.1926,0.04468,3.28197,39.34515,11.9584,2.71032,649,649,649,649,649,649,649,649,649,649,649,649
293,0,0.14286,0.23377,2.8961,50.16883,1.14286,0,0.36364,0.27273,6.74026,17.94805,20.01299,0,77,77,77,77,77,77,77,77,77,77,77,77
294,0,0.55882,0.08824,0.83088,33.01471,0.77206,0.24265,6.07353,0.33088,7.54412,37.875,10.20588,2.38971,136,136,136,136,136,136,136,136,136,136,136,136
295,0,1.94152,0,0.39474,7.94444,11.47368,0.16374,5.54386,0.02924,2.93275,62.01754,4.88304,2.64035,342,342,342,342,342,342,342,342,342,342,342,342
296,0,3.69263,0.31496,8.06195,23.94837,8.5399,0.50957,10.35393,1.46383,9.35941,17.70966,15.60355,0.4503,17142,17142,17142,17142,17142,17142,17142,17142,17142,17142,17142,17142
297,0,0.18027,0,0.20114,4.89564,15.67362,0.10816,0.27514,0.08918,0.34345,64.44023,1.00569,12.79696,527,527,527,527,527,527,527,527,527,527,527,527
298,0,10.07222,0,1.23889,15.98889,12.17778,1.11667,20.23889,1.53333,2.98333,27.32222,7.38333,0,180,180,180,180,180,180,180,180,180,180,180,180
299,0,0.76712,0,0.19178,32,21.83562,0.86301,18.83562,0,1.82192,16.75342,7.05479,0,73,73,73,73,73,73,73,73,73,73,73,73
300,0,2.55556,0,0,88.44444,0,0,3.22222,0,0,0,5.77778,0,9,9,9,9,9,9,9,9,9,9,9,9
301,0,0.46377,0,1.53623,26.84058,27.02029,0.76522,6.67826,0.03188,4.57101,18.67536,10.71884,2.66957,345,345,345,345,345,345,345,345,345,345,345,345
302,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
303,0,1.0255,0.00209,0.25725,4.05642,15.09815,1.74553,12.40164,0.1034,8.44195,53.60286,2.80139,0.45468,139085,139085,139085,139085,139085,139085,139085,139085,139085,139085,139085,139085
304,0,0.43548,0,0,45.25806,12.3871,0.46774,7.35484,0,2.25806,9.3871,22.45161,0,62,62,62,62,62,62,62,62,62,62,62,62
305,0,1.83333,0,0,84.83333,0,0,7.83333,0,0,0,5.66667,0,6,6,6,6,6,6,6,6,6,6,6,6
306,0,0,0,0,82,0,0,4.33333,0,0.66667,0,12.83333,0,6,6,6,6,6,6,6,6,6,6,6,6
307,0,0.55082,0,16.35301,12.09727,44.88306,0.0306,8.48634,5.2623,0.41639,10.09508,1.61967,0.2776,915,915,915,915,915,915,915,915,915,915,915,915
308,0,0.06722,0,0.23821,4.89033,0.57311,0.25708,4.04953,0.06486,2.94929,86.25118,0.61203,0.04245,848,848,848,848,848,848,848,848,848,848,848,848
309,0,0.14634,0,0,27.47561,6.82927,3.20732,20.10976,0,0.47561,37.56098,4.23171,0,82,82,82,82,82,82,82,82,82,82,82,82
310,0,0.19149,0,0,12.30319,39.43351,0.08511,11.1383,0.03989,2.84043,31.03191,1.58511,1.40426,376,376,376,376,376,376,376,376,376,376,376,376
311,0,4.89053,0.00624,4.22178,3.62904,31.10947,0.03971,8.53318,0.39308,1.33182,41.63358,2.04084,2.13443,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763
312,0,0,0,0,71.23077,8.53846,0,2.07692,0,0.46154,1.61538,16.07692,0,13,13,13,13,13,13,13,13,13,13,13,13
313,0,0.09489,6e-05,0.31665,1.5985,16.93167,0.37623,9.66571,0.12642,4.50277,62.23052,3.59149,0.55365,92816,92816,92816,92816,92816,92816,92816,92816,92816,92816,92816,92816
314,0,0,0,0,95.42857,0,0,0,0,0,0,4.57143,0,7,7,7,7,7,7,7,7,7,7,7,7
315,0,0.03543,0.00096,0.07389,1.93151,38.3891,0.7688,12.64929,0.00917,2.14762,41.04933,1.41461,1.53095,13521,13521,13521,13521,13521,13521,13521,13521,13521,13521,13521,13521
316,0,4.26087,0,0,54,10.21739,0,5.91304,0,1.17391,7,17.43478,0,23,23,23,23,23,23,23,23,23,23,23,23
317,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
318,0,3.92228,0,1.9171,6.93782,22.53886,0,8.66839,0.09326,0.73575,51.65803,3.49223,0,193,193,193,193,193,193,193,193,193,193,193,193
319,0,0.05742,0,0,8.29157,37.6607,0.05295,6.92468,0,0.61223,40.89262,2.01193,3.53542,1341,1341,1341,1341,1341,1341,1341,1341,1341,1341,1341,1341
320,0,0.41304,0,0,25.72826,18.02174,0.36957,10.1413,0.3587,2.09783,23.81522,18.97826,0,92,92,92,92,92,92,92,92,92,92,92,92
321,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
322,0,6.63492,0,3.93651,15.99206,15.26984,0.0873,13.96825,2.5873,3.66667,34.27778,2.42857,1.11111,126,126,126,126,126,126,126,126,126,126,126,126
323,0,0,0,1,69.92308,1.15385,0,3.69231,0.76923,0.76923,14.46154,8.15385,0,13,13,13,13,13,13,13,13,13,13,13,13
324,0,1.67361,0,0.09722,22.56944,26.74306,0,7.47917,0.14583,1.98611,34.3125,4.93056,0,144,144,144,144,144,144,144,144,144,144,144,144
325,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
326,0,0.12593,0.001,0.07431,2.08719,34.39349,0.1839,6.51261,0.00299,2.80657,43.93195,3.83751,6.01443,11022,11022,11022,11022,11022,11022,11022,11022,11022,11022,11022,11022
327,0,0.76667,0,0.43333,57.66667,4.03333,0,6.06667,1.43333,0,12.7,16.9,0,30,30,30,30,30,30,30,30,30,30,30,30
328,0,0.32331,0,0.05263,12.6391,69.59398,0,4.32331,0,0.25564,8.22556,4.5188,0,133,133,133,133,133,133,133,133,133,133,133,133
329,0,3.55769,0,0.26923,56.57692,0.78846,0,4.15385,0.36538,1.15385,18.76923,11.28846,2.96154,52,52,52,52,52,52,52,52,52,52,52,52
330,0,0.48148,0,0.41481,12.66667,6.97037,0.12222,5.88519,0,2.82963,58.98519,8.02593,3.58889,270,270,270,270,270,270,270,270,270,270,270,270
331,0,2.68085,0,3.48936,43.2766,5.06383,0.21277,4.57447,0.44681,2.59574,27.87234,9.61702,0,47,47,47,47,47,47,47,47,47,47,47,47
332,0,4.84404,0,2.13761,38.55046,17.33028,0,10.97248,0,1.26606,13.54128,11.29358,0,109,109,109,109,109,109,109,109,109,109,109,109
333,0,2.72727,0,2.89474,10.97129,21.10526,0.11483,9.97129,0.09569,1.02392,45.61722,4.07177,1.34928,209,209,209,209,209,209,209,209,209,209,209,209
334,0,0.30481,0.01604,0.01738,6.13636,43.04545,0.07219,8.2393,0.00936,0.29947,36.36631,2.49733,3.02139,748,748,748,748,748,748,748,748,748,748,748,748
335,0,5.22436,0,2.28205,29.26923,4.57051,0.11538,9.42949,0.61538,4.35256,21.10897,13.21154,9.83974,156,156,156,156,156,156,156,156,156,156,156,156
336,0,1.49306,0,0.09722,38.31944,11.53472,0.10417,4.625,0,2.15278,25.04861,11.35417,5.24306,144,144,144,144,144,144,144,144,144,144,144,144
337,0,0.21635,0,0.6899,7.97115,47.35096,0.02404,4.8774,0,0.375,34.03125,3.37981,1.09856,416,416,416,416,416,416,416,416,416,416,416,416
338,0,0.63529,0,0.46471,70.71176,3.94706,0.12353,4.81176,0.06471,1.18235,7.92353,10.03529,0.08235,170,170,170,170,170,170,170,170,170,170,170,170
339,0,1.64567,0,0.74016,38.66929,14.48031,0.22835,4.30709,0.06299,1.88976,22.14173,14.76378,1.02362,127,127,127,127,127,127,127,127,127,127,127,127
340,0,0.15,0,1.22273,10.8,3.66364,0.20909,9.95455,0.11818,1.16364,67.95,4.79091,0,220,220,220,220,220,220,220,220,220,220,220,220
341,0,0.26744,0,0,39.98837,3.24419,0.0814,5.03488,0.13953,3.65116,37.80233,9.77907,0,86,86,86,86,86,86,86,86,86,86,86,86
342,0,2.75904,0,0.04819,14.43373,27.71687,0.26506,12.51205,0,1.27711,33.73494,6.84337,0.31325,166,166,166,166,166,166,166,166,166,166,166,166
343,0,2.48276,0,3.01724,52.75862,7.5,0.31034,7.2069,0,4.25862,7.51724,15.06897,0,58,58,58,58,58,58,58,58,58,58,58,58
344,0,0.81465,0.00161,0.11172,1.93242,21.18615,5.89579,7.43497,9.30687,0.70085,51.32968,0.47825,0.80038,42116,42116,42116,42116,42116,42116,42116,42116,42116,42116,42116,42116
345,0,8.24614,0.02034,0.34642,13.65428,14.46494,0.7763,9.3878,2.67602,1.72721,18.47055,6.41024,21.22931,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426
346,0,0.20968,0,5.32258,46.82258,0.24194,0.45161,0,1.51613,5.41935,10.20968,6.25806,22.82258,62,62,62,62,62,62,62,62,62,62,62,62
347,0,1.22866,0.00156,0.25202,2.56816,45.28762,0.07778,13.10143,4.87591,1.02746,26.5687,1.06234,3.91761,46218,46218,46218,46218,46218,46218,46218,46218,46218,46218,46218,46218
348,0,3.52663,0,6.6213,15.29586,4.10059,1.95266,21.08876,3.76331,6.18935,18.65089,1.13018,0,169,169,169,169,169,169,169,169,169,169,169,169
349,0,0.76,0,1.32,86.64,0,0,1.6,6.12,1.68,0,1.84,0,25,25,25,25,25,25,25,25,25,25,25,25
350,0,0.30435,0,4.34783,51.43478,1.13043,0,5.34783,8.65217,0.56522,14.23913,2.52174,0,46,46,46,46,46,46,46,46,46,46,46,46
351,0,1.56418,0,5.0597,34.90448,0.03881,0,3.4806,41.16716,6.13134,7.57313,0.12239,0,335,335,335,335,335,335,335,335,335,335,335,335
352,0,0,0,0,76.75714,0,0.6,6.35714,0,16.14286,0,0.12857,0,70,70,70,70,70,70,70,70,70,70,70,70
353,0,0,0,0,100,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11
354,0,0.67045,3.70455,1.57955,85.98864,1.01136,0,0.10227,0,0.32955,0.13636,6.51136,0,88,88,88,88,88,88,88,88,88,88,88,88
355,0,0,0,0.34783,98.23188,0,0,0.4058,0,0,0,1.02899,0,69,69,69,69,69,69,69,69,69,69,69,69
356,0,0.11333,1.40667,0,48.73333,0.44667,0.34,7.8,0,9.1,0,0.54,0,150,150,150,150,150,150,150,150,150,150,150,150
357,0,0.00792,0,23.54322,3.09193,0.0077,0.1623,3.01188,34.70574,14.01408,21.41544,0.01342,0.01693,4547,4547,4547,4547,4547,4547,4547,4547,4547,4547,4547,4547
358,0,0,0.2439,3.60976,94.12195,0,0,0,0,0,0,2.04878,0,41,41,41,41,41,41,41,41,41,41,41,41
359,0,0,0,0,24.48649,19.06907,0,0.22523,0,0.03303,4.36937,2.56156,0,333,333,333,333,333,333,333,333,333,333,333,333
360,0,0,0,0,100,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23
361,0,1.29167,0,0,65.70833,11.22917,0,6.08333,0.20833,0,4.39583,4.85417,0,48,48,48,48,48,48,48,48,48,48,48,48
362,0,0.05495,0,0.14286,59.51648,8.53846,0,9.41758,0.07692,0,1.16484,1.50549,0,91,91,91,91,91,91,91,91,91,91,91,91
363,0,0,0,0.15607,9.51445,59.12139,0.06358,3.90173,0.53757,2.53179,18.01156,6.17341,0,173,173,173,173,173,173,173,173,173,173,173,173
364,0,0.26326,0,0.73874,2.13714,75.81682,0.31231,2.67568,0.84585,0.28729,13.71672,3.13614,0.07407,999,999,999,999,999,999,999,999,999,999,999,999
365,0,0.43636,0,1.18182,77.43636,10.65455,0,1.74545,0,0,1.78182,5.78182,0,55,55,55,55,55,55,55,55,55,55,55,55
366,0,0.6381,0,0.05714,48.38095,0.73333,0.94286,3.51429,0.2,11.60952,0,0.72381,0,105,105,105,105,105,105,105,105,105,105,105,105
367,242.952987,2.40514,1.79051,0.64427,27.54941,0.31621,0.14625,3.28458,0.43083,12.86561,0.33004,0.13439,0,506,506,506,506,506,506,506,506,506,506,506,506
368,0,0,0,0.16514,37.20183,16.33028,0,0.74312,0,0.18349,2.58716,4.14679,0,109,109,109,109,109,109,109,109,109,109,109,109
369,0,0,0,4.04082,25.03401,2.80952,1,2.2381,6.66667,3.90476,5.14966,0.57823,0,147,147,147,147,147,147,147,147,147,147,147,147
370,0,0,0,9.9375,37.90972,0.09722,0.15972,0.72222,4.59028,3.57639,1.79861,0.10417,0,144,144,144,144,144,144,144,144,144,144,144,144
371,0,0.48307,0,0,18.17825,46.93405,0.06417,3.52763,0,0.12299,21.88948,8.78788,0,561,561,561,561,561,561,561,561,561,561,561,561
372,0,0.20349,0,0.36047,87.89535,5.28488,0,2.59884,0,0,0,3.62791,0,172,172,172,172,172,172,172,172,172,172,172,172
373,0,0.14181,0,0.07563,28.8708,10.80987,0.01366,1.80147,0.22479,0.11239,18.84139,6.49895,0,952,952,952,952,952,952,952,952,952,952,952,952
374,0,0,0.2973,3.05405,95.89189,0,0,0,0,0.51351,0.32432,0,0,37,37,37,37,37,37,37,37,37,37,37,37
375,0,0.36364,2.63636,5.42424,85.54545,0,0,0,0.30303,1.21212,1.87879,2.69697,0,33,33,33,33,33,33,33,33,33,33,33,33
376,0,0,0,3.92093,18.07442,0,0.2093,0.57674,12.28372,8.86047,25.91163,0,30.11628,215,215,215,215,215,215,215,215,215,215,215,215
377,0,0.08982,0.0509,5.82635,32.1497,1.84431,1.23353,3.51497,11.83832,16.07784,25.13772,0.75749,1.52994,334,334,334,334,334,334,334,334,334,334,334,334
378,0,0.07795,0.02091,2.07034,7.70152,0.5057,2.29848,6.76806,8.63878,11.3308,36.02471,0.95817,23.59506,526,526,526,526,526,526,526,526,526,526,526,526
